Uuid,Void/Retire,Name,Concept Dosage Form,odoo_purchase_uom,odoo_uom,Concept Drug,Strength,odoo_price,odoo_cost,odoo_category,odoo_type,odoo_id,_version:1
a4f1181f-fa96-4945-873c-0b99787c2c21,,AMCARD Comprime a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,2800,,bahmni_product.categ_saleable_drugs,Stockable Product,a4f1181f-fa96-4945-873c-0b99787c2c21,
eb9ed6ba-c133-4bb8-abf6-e1f402ee1968,,AMCARD Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,1750,,bahmni_product.categ_saleable_drugs,Stockable Product,eb9ed6ba-c133-4bb8-abf6-e1f402ee1968,
608f3ce3-0bb0-4274-a16b-4ff375bad5dc,,AMCARD Comprime a  5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,608f3ce3-0bb0-4274-a16b-4ff375bad5dc,
84bf2a15-b0f8-49ab-b5d9-8a3e865afd3a,,AMCARD Comprime a  10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,1800,,bahmni_product.categ_saleable_drugs,Stockable Product,84bf2a15-b0f8-49ab-b5d9-8a3e865afd3a,
26f872d2-9442-49ef-b85d-8445cd84c029,,AMIBAZOL Sirop a 125 mg,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,METRONIDAZOLE,,600,,bahmni_product.categ_saleable_drugs,Stockable Product,26f872d2-9442-49ef-b85d-8445cd84c029,
89aaab0c-2680-4366-b4bf-df429256519c,,AMIFER Sirop a 172.5 mg/ 2.5 mg/ 20 ug,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,FER/ACIDE FOLIQUE/VIT B12,,2000,,bahmni_product.categ_saleable_drugs,Stockable Product,89aaab0c-2680-4366-b4bf-df429256519c,
ebb6e2f8-80c3-4bde-81db-9979f96648d1,,AMILO Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,2500,,bahmni_product.categ_saleable_drugs,Stockable Product,ebb6e2f8-80c3-4bde-81db-9979f96648d1,
5691f119-f18f-4814-b853-4ffd711449a9,,AMILO Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,4000,,bahmni_product.categ_saleable_drugs,Stockable Product,5691f119-f18f-4814-b853-4ffd711449a9,
999026b3-946f-49a6-ad52-5365d9e55f70,,AMLIBON Comprime a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,6200,,bahmni_product.categ_saleable_drugs,Stockable Product,999026b3-946f-49a6-ad52-5365d9e55f70,
403c71a7-94af-4ced-ae86-7c098620e2c0,,AMLIBON Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,5200,,bahmni_product.categ_saleable_drugs,Stockable Product,403c71a7-94af-4ced-ae86-7c098620e2c0,
f8885873-e221-4441-8406-70414ba247c8,,AMLO--DENK Comprime  a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,3600,,bahmni_product.categ_saleable_drugs,Stockable Product,f8885873-e221-4441-8406-70414ba247c8,
13f1972a-b2e1-40b7-b0a2-f053cfebc3b0,,AMLO--DENK Comprime a  10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,5400,,bahmni_product.categ_saleable_drugs,Stockable Product,13f1972a-b2e1-40b7-b0a2-f053cfebc3b0,
b834c1fe-c0fb-4ce4-9ba3-f40b96c5ba68,,AMLONG Comprime  a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,600,,bahmni_product.categ_saleable_drugs,Stockable Product,b834c1fe-c0fb-4ce4-9ba3-f40b96c5ba68,
02b140fd-c232-4395-82d5-df05eb291b82,,AMLOPRESS Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,500,,bahmni_product.categ_saleable_drugs,Stockable Product,02b140fd-c232-4395-82d5-df05eb291b82,
d867e823-3325-4da9-9934-94e7eab2af32,,AMLOPRESS Comprime a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,600,,bahmni_product.categ_saleable_drugs,Stockable Product,d867e823-3325-4da9-9934-94e7eab2af32,
619102c6-990a-4645-a190-e8147199f308,,AMLOPRESS Comprime a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,619102c6-990a-4645-a190-e8147199f308,
436d2eee-27a8-4f88-9f03-3051a82c2730,,AMLOPRESS Comprime  a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,900,,bahmni_product.categ_saleable_drugs,Stockable Product,436d2eee-27a8-4f88-9f03-3051a82c2730,
9773623a-e906-496f-9c47-2a8c6b2dce2e,,AMODEX Poudre pour suspension buvable a 250,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,AMOXICILLINE,,600,,bahmni_product.categ_saleable_drugs,Stockable Product,9773623a-e906-496f-9c47-2a8c6b2dce2e,
85a46689-8414-4ad9-a29e-88bafa056888,,AMODEX Gelule a 500 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,AMOXICILLINE,,700,,bahmni_product.categ_saleable_drugs,Stockable Product,85a46689-8414-4ad9-a29e-88bafa056888,
cd0419c7-e49d-4a59-8f41-8945dca611f7,,AMOKOD Poudre pour suspension buvable  a 25,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,AMOXICILLINE,,800,,bahmni_product.categ_saleable_drugs,Stockable Product,cd0419c7-e49d-4a59-8f41-8945dca611f7,
de7d0202-5203-443f-8bbb-8a769d8af024,,AMOKOD Gelule a 500 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,AMOXICILLINE,,900,,bahmni_product.categ_saleable_drugs,Stockable Product,de7d0202-5203-443f-8bbb-8a769d8af024,
6e871b39-c8ab-4384-8b1b-581fa780aa87,,"AMONATE Comprime  a 100/ 306,2 mg",Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTESUNATE/AMODIAQUINE,,2000,,bahmni_product.categ_saleable_drugs,Stockable Product,6e871b39-c8ab-4384-8b1b-581fa780aa87,
e4592667-8020-43de-978d-a187a287651c,,"AMONATE Comprime  a 50/ 153,1 mg",Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTESUNATE/AMODIAQUINE,,1300,,bahmni_product.categ_saleable_drugs,Stockable Product,e4592667-8020-43de-978d-a187a287651c,
5f894606-c102-4e76-ad04-7af0ffec9d42,,AMOVAS Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,1200,,bahmni_product.categ_saleable_drugs,Stockable Product,5f894606-c102-4e76-ad04-7af0ffec9d42,
5751346c-ee5a-466f-8044-fce898bf7e18,,AMOVAS Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,2200,,bahmni_product.categ_saleable_drugs,Stockable Product,5751346c-ee5a-466f-8044-fce898bf7e18,
a29a187c-be7c-4523-a71c-eb3235a3a96f,,AMOVAS Comprime a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,1300,,bahmni_product.categ_saleable_drugs,Stockable Product,a29a187c-be7c-4523-a71c-eb3235a3a96f,
02f0a96c-c9d1-42e3-b942-c48e248037db,,AMOXI DENK Comprime a 1000 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMOXICILLINE,,1280,,bahmni_product.categ_saleable_drugs,Stockable Product,02f0a96c-c9d1-42e3-b942-c48e248037db,
183065b5-f891-4d0e-8c73-9e831cde0778,,AMOXI DENK Comprime a 500 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMOXICILLINE,,1280,,bahmni_product.categ_saleable_drugs,Stockable Product,183065b5-f891-4d0e-8c73-9e831cde0778,
ff31bb87-98ac-4b9f-8fe0-9e03c9050cc9,,AMOXICILLINE Sirop  a 250 mg,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,AMOXICILLINE,,400,,bahmni_product.categ_saleable_drugs,Stockable Product,ff31bb87-98ac-4b9f-8fe0-9e03c9050cc9,
85439293-7e19-4900-aea4-84c2ae93147d,,AMOXICILLINE Sirop a 125 mg,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,AMOXICILLINE,,1200,,bahmni_product.categ_saleable_drugs,Stockable Product,85439293-7e19-4900-aea4-84c2ae93147d,
e4a28c37-462e-4a72-8086-2ca453cd651b,,AMOXICLAV-DENK Comprime a 500 mg/ 62.5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMOXICILLINE/ACIDE CLAVULANIQUE,,2200,,bahmni_product.categ_saleable_drugs,Stockable Product,e4a28c37-462e-4a72-8086-2ca453cd651b,
f08f96b1-aef1-4737-91f3-d57360507bcf,,AMPICILLINE Gelule a 500 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,AMPICILLINE,,250,,bahmni_product.categ_saleable_drugs,Stockable Product,f08f96b1-aef1-4737-91f3-d57360507bcf,
c7ed8bcf-acd1-4e50-bd53-a54746c14f0f,,AMPICILLINE Poudre pour solution injectable a 500,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,AMPICILLINE,,200,,bahmni_product.categ_saleable_drugs,Stockable Product,c7ed8bcf-acd1-4e50-bd53-a54746c14f0f,
5945e224-988f-44a6-ad67-bcfa3727332d,,ANAFRANIL Comprime a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CLOMIPRAMINE,,1200,,bahmni_product.categ_saleable_drugs,Stockable Product,5945e224-988f-44a6-ad67-bcfa3727332d,
cb418b9f-bf1c-4144-b98d-2cd8d9963804,,ANAFRANIL Comprime a 25 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CLOMIPRAMINE,,2500,,bahmni_product.categ_saleable_drugs,Stockable Product,cb418b9f-bf1c-4144-b98d-2cd8d9963804,
81cedb40-e567-4178-b11e-aeed1fdc01e5,,ANAFRANIL Comprime a 75 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CLOMIPRAMINE,,2700,,bahmni_product.categ_saleable_drugs,Stockable Product,81cedb40-e567-4178-b11e-aeed1fdc01e5,
86a69c13-b758-4240-822c-c48e2ea28207,,ANAXERYL Pommade a 350 / 850/ 300 mg,Pomade,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,DITHRANOL/ICTHYOLAMMONIUM/ACI,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,86a69c13-b758-4240-822c-c48e2ea28207,
95153835-4075-4b4f-a843-2b0e3d299e5a,,"ANCOPIR Dragee a 100/ 100/ 0,3 mg",Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,VIT B1 B6 B12,,1900,,bahmni_product.categ_saleable_drugs,Stockable Product,95153835-4075-4b4f-a843-2b0e3d299e5a,
87400599-cc03-4caf-96c6-ef52a18c31ae,,ANDROCUR Comprime a 50 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CYPROTERONE,,6000,,bahmni_product.categ_saleable_drugs,Stockable Product,87400599-cc03-4caf-96c6-ef52a18c31ae,
5ec90f98-ef9e-4795-8cfe-7055a0e263bf,,ANEABAN Comprime a 100  mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,BACILLUS SUBTILIS,,3100,,bahmni_product.categ_saleable_drugs,Stockable Product,5ec90f98-ef9e-4795-8cfe-7055a0e263bf,
56d322b9-a872-4553-b561-ac20d642e051,,ANGINOVAG Solution pour inhalation,Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,DEQUALINIUM/ENOXOLONE/HYDROC,,1300,,bahmni_product.categ_saleable_drugs,Stockable Product,56d322b9-a872-4553-b561-ac20d642e051,
195fc751-cb40-4e22-8ebe-c2aab0ad75e2,,ANGISPRAY Collutoire a 182/ 500 mg,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,HEXETIDINE/CHLORBUTANOL,,1200,,bahmni_product.categ_saleable_drugs,Stockable Product,195fc751-cb40-4e22-8ebe-c2aab0ad75e2,
6c13054e-062a-40c9-90d4-f0b68e694f45,,ANTADYS Comprime pellicule a 100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,FLURBIPROFEN,,1400,,bahmni_product.categ_saleable_drugs,Stockable Product,6c13054e-062a-40c9-90d4-f0b68e694f45,
da6a72ab-914a-4ec3-b336-dda8e508a39b,,ANTIBIO SYNALAR Solution pour instillation auriculaire a,Drops,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,Fluocinolone/NEOMYCINE/POLYMYXIN,,650,,bahmni_product.categ_saleable_drugs,Stockable Product,da6a72ab-914a-4ec3-b336-dda8e508a39b,
632b5fe3-8f31-4cbd-8ced-18c66ddf1f68,,ANTIDOL Comprime a  500 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PARACETAMOL,,350,,bahmni_product.categ_saleable_drugs,Stockable Product,632b5fe3-8f31-4cbd-8ced-18c66ddf1f68,
2abeecac-23f4-41a2-864c-e73896f5fc9c,,"ANTIHEMORROIDAL Pommade 25/ 3,5/ 15/ 10 mg",Pomade,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,HYDROCORTISONE/NEOMYCINE/BENZ,,1600,,bahmni_product.categ_saleable_drugs,Stockable Product,2abeecac-23f4-41a2-864c-e73896f5fc9c,
023ceccf-e77d-43aa-be09-937da57c4e1d,,APAZIDE Gelule a 200 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,NIFUROXAZIDE,,800,,bahmni_product.categ_saleable_drugs,Stockable Product,023ceccf-e77d-43aa-be09-937da57c4e1d,
628ae8b6-517d-4f6d-b5df-f3d6e7d0a76b,,APAZIDE Suspension buvable a 4 %,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,NIFUROXAZIDE,,850,,bahmni_product.categ_saleable_drugs,Stockable Product,628ae8b6-517d-4f6d-b5df-f3d6e7d0a76b,
5d0d9c62-2e70-4521-999c-9306c5800ee4,,APROVEL Comprime pellicule  a 150 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,IRBESARTAN,,7800,,bahmni_product.categ_saleable_drugs,Stockable Product,5d0d9c62-2e70-4521-999c-9306c5800ee4,
24e7eb3e-83ff-4c86-9435-a05875625d7e,,APROVEL Comprime pellicule a 300 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,IRBESARTAN,,8800,,bahmni_product.categ_saleable_drugs,Stockable Product,24e7eb3e-83ff-4c86-9435-a05875625d7e,
4da024d3-dd4d-4e12-ad86-d6029cd15ac3,,ARBITEN Comprime a 80 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,VALSARTAN,,5900,,bahmni_product.categ_saleable_drugs,Stockable Product,4da024d3-dd4d-4e12-ad86-d6029cd15ac3,
fc03ef4c-49a1-4a97-9faa-fadcab5a1045,,ARBITEN Comprime a 160 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,VALSARTAN,,8400,,bahmni_product.categ_saleable_drugs,Stockable Product,fc03ef4c-49a1-4a97-9faa-fadcab5a1045,
a2ef4213-1b98-4512-b227-016f5e93131e,,ARBITEN Comprime a 320 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,VALSARTAN,,10000,,bahmni_product.categ_saleable_drugs,Stockable Product,a2ef4213-1b98-4512-b227-016f5e93131e,
2d0556c7-b846-4d3e-885e-080bdc9b84c1,,ARGINOTRI B Comprime pellicule a 250/ 100/ 20 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARGININE/THIAMINE/PYRIDOXINE,,1700,,bahmni_product.categ_saleable_drugs,Stockable Product,2d0556c7-b846-4d3e-885e-080bdc9b84c1,
aede2a2d-c8d0-4274-bbaa-0d1055c6ec67,,ARGYROL Collyre a 1 %,Drops,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,VITELINATE D'ARGENT,,500,,bahmni_product.categ_saleable_drugs,Stockable Product,aede2a2d-c8d0-4274-bbaa-0d1055c6ec67,
8be764d5-ed30-4d00-b06c-7bc10e7f9559,,ARSUAMOON Comprime a 50/ 150 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTESUNATE/AMODIAQUINE,,400,,bahmni_product.categ_saleable_drugs,Stockable Product,8be764d5-ed30-4d00-b06c-7bc10e7f9559,
9c8dd6b1-74e0-46a2-bd12-4538a61e3e9c,,ARSUAMOON Comprime a 50/ 150 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTESUNATE/AMODIAQUINE,,600,,bahmni_product.categ_saleable_drugs,Stockable Product,9c8dd6b1-74e0-46a2-bd12-4538a61e3e9c,
12374004-97d8-48c8-839e-105638a1e67e,,ARSUAMOON Comprime a 50/ 150 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTESUNATE/AMODIAQUINE,,900,,bahmni_product.categ_saleable_drugs,Stockable Product,12374004-97d8-48c8-839e-105638a1e67e,
b053fbe1-478a-4ebd-a7d4-a32ba67c08c3,,ARTANE Comprime a 2 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,TRIHEXIPHENIDYLE,,950,,bahmni_product.categ_saleable_drugs,Stockable Product,b053fbe1-478a-4ebd-a7d4-a32ba67c08c3,
bf7a8f49-a1a2-4a02-b8d3-31b7aa18b068,,ARTANE Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,TRIHEXIPHENIDYLE,,950,,bahmni_product.categ_saleable_drugs,Stockable Product,bf7a8f49-a1a2-4a02-b8d3-31b7aa18b068,
5646faa8-4b10-441b-88ea-8bbc23433e4f,,ARTEDIAM Sirop,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,ARTESUNATE/AMODIAQUINE,,2300,,bahmni_product.categ_saleable_drugs,Stockable Product,5646faa8-4b10-441b-88ea-8bbc23433e4f,
bb215377-0209-4d1c-9985-98b4e808e731,,ARTEDIAM Comprime a  200 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTESUNATE/AMODIAQUINE,,2300,,bahmni_product.categ_saleable_drugs,Stockable Product,bb215377-0209-4d1c-9985-98b4e808e731,
5a1b0a52-4a41-4254-b6b5-a50d18d5de86,,ARTENAM Solution injectable a  40 mg/ 2 ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,ARTEMETHER,,2400,,bahmni_product.categ_saleable_drugs,Stockable Product,5a1b0a52-4a41-4254-b6b5-a50d18d5de86,
409f2f77-78d1-46cd-b5d0-ca5da99e9919,,ARTENAM Solution injectable a 100 mg/ ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,ARTEMETHER,,3850,,bahmni_product.categ_saleable_drugs,Stockable Product,409f2f77-78d1-46cd-b5d0-ca5da99e9919,
d0915aea-4bb9-4a5c-8317-c4ac7681a81f,,ARTEQUIN Comprime a 600/ 750 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTESUNATE/MEFLOQUINE,,2000,,bahmni_product.categ_saleable_drugs,Stockable Product,d0915aea-4bb9-4a5c-8317-c4ac7681a81f,
43b6d828-a926-42f0-b18a-e5eaee5f8432,,ARTEQUIN Comprime a 300/ 375 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTESUNATE/MEFLOQUINE,,1600,,bahmni_product.categ_saleable_drugs,Stockable Product,43b6d828-a926-42f0-b18a-e5eaee5f8432,
5c7d6091-d86c-4e6f-a6eb-d6b118e6eb77,,ARTEQUIN Stick a   50/ 125 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTESUNATE/MEFLOQUINE,,1900,,bahmni_product.categ_saleable_drugs,Stockable Product,5c7d6091-d86c-4e6f-a6eb-d6b118e6eb77,
7d824f92-667f-49a3-bd18-0a3a6e6c95df,,ARTESIANE Solution  injectable a 20 mg/ ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,ARTEMETHER,,1500,,bahmni_product.categ_saleable_drugs,Stockable Product,7d824f92-667f-49a3-bd18-0a3a6e6c95df,
4e1512ac-b281-46cd-9481-c1bf5cbd0192,,ARTESIANE Suppositoire a 40 mg,Suppository,67b6d5df-8f86-42d7-aeb8-a10f253bf374,67b6d5df-8f86-42d7-aeb8-a10f253bf374,ARTEMETHER,,1600,,bahmni_product.categ_saleable_drugs,Stockable Product,4e1512ac-b281-46cd-9481-c1bf5cbd0192,
31b3badb-f426-422a-926c-cf49390be640,,ARTESIANE Solution injectable a 80 mg/ ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,ARTEMETHER,,3500,,bahmni_product.categ_saleable_drugs,Stockable Product,31b3badb-f426-422a-926c-cf49390be640,
8b698e5f-e3cd-4f2e-bf90-530c1c361411,,ARTESUN Poudre  pour Solution injectable a 60 m,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,ARTESUNATE,,600,,bahmni_product.categ_saleable_drugs,Stockable Product,8b698e5f-e3cd-4f2e-bf90-530c1c361411,
be026046-31d8-446e-abc7-61daf3fe119e,,ARTESUNATE/ AMODIAQUINE Comprime a 100/ 270 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTESUNATE/AMODIAQUINE,,25000,,bahmni_product.categ_saleable_drugs,Stockable Product,be026046-31d8-446e-abc7-61daf3fe119e,
36f9ad36-7a81-46c9-8ea0-17ea0a253911,,ASAQ-DENK Comprime a 100/ 270 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTESUNATE/AMODIAQUINE,,1470,,bahmni_product.categ_saleable_drugs,Stockable Product,36f9ad36-7a81-46c9-8ea0-17ea0a253911,
7713f6bc-d665-4ec9-b754-3a9d0796e3f4,,ASCABIOL Solution pour usage externe a 10/ 2 g,Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,BENZOATE DE BENZYL/SULFIRAM,,1050,,bahmni_product.categ_saleable_drugs,Stockable Product,7713f6bc-d665-4ec9-b754-3a9d0796e3f4,
2bdffe84-2408-467d-85ec-fd21322f9637,,ASCABIOL LOTION Lotion a  2 g/ 10 g/10 g,Lotion,0d0b3654-75ab-4315-9264-2ddbb1e9400c,0d0b3654-75ab-4315-9264-2ddbb1e9400c,SULFIRAME/BENZOATE DEBENZYLE/A,,750,,bahmni_product.categ_saleable_drugs,Stockable Product,2bdffe84-2408-467d-85ec-fd21322f9637,
f972cc48-5ab3-49a6-b4e8-de04c5f0bef0,,ASCAL Poudre pour solution buvable a 100 m,Powder,4d653cbf-5502-4ee8-a470-4ebc9170fda8,4d653cbf-5502-4ee8-a470-4ebc9170fda8,CARBASALATE CALCIQUE,,450,,bahmni_product.categ_saleable_drugs,Stockable Product,f972cc48-5ab3-49a6-b4e8-de04c5f0bef0,
